ID,Age,Experience,Income,ZIP Code,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard
1619,42,20,155,91184,4,2.24,2,99,1,0,0,1,1
1620,37,5,175,93934,1,3.72,2,88,1,0,0,1,0
1621,47,0,192,95794,3,5.86,2,122,0,0,0,1,1
1622,52,3,126,98172,2,1.5,2,46,0,1,0,1,1
1623,36,10,139,90777,2,6.03,1,145,0,1,0,1,1
1624,29,25,93,93379,3,6.91,1,2,0,0,0,1,0
1625,39,36,30,92418,1,5.39,2,17,0,0,0,0,1
1626,42,22,50,94077,1,0.83,3,80,0,0,0,0,1
1627,58,28,31,92439,1,3.8,3,152,0,0,0,1,1
1628,31,20,143,97804,1,5.45,3,298,0,0,0,1,1
1629,60,26,97,95269,1,7.84,3,66,0,0,0,1,1
1630,44,38,198,95587,4,7.64,1,88,0,0,1,1,1
1631,24,39,191,91989,2,3.47,1,134,1,0,0,1,1
1632,46,12,115,97868,2,5.12,3,201,0,0,0,1,1
1633,30,22,69,99258,2,7.18,1,178,0,0,0,0,1
1634,33,15,136,90944,4,6.73,3,78,0,0,0,1,0
1635,35,29,36,98220,3,4.1,2,84,0,0,0,1,1
1636,39,3,182,91897,1,2.46,2,20,0,0,0,1,1
1637,30,39,148,95751,3,1.53,3,164,0,0,0,1,1
1638,43,15,176,95150,1,4.16,1,27,0,1,0,1,1
1639,40,30,198,91697,1,5.92,3,236,0,0,0,1,1
1640,52,24,83,95885,3,7.77,1,287,0,0,0,1,0
1641,40,11,151,91665,2,6.96,2,184,0,0,0,0,1
1642,53,25,106,99762,4,2.03,1,154,0,0,0,1,0
1643,60,36,175,99925,3,5.9,3,122,0,0,0,1,1
1644,54,32,35,98951,2,2.67,2,86,0,0,0,1,1
1645,33,27,82,99543,1,5.63,2,201,0,1,0,0,0
1646,47,8,95,99460,2,5.49,1,39,0,0,0,1,0
1647,55,11,104,91785,1,2.54,2,168,0,0,0,1,0
1648,60,4,128,95948,1,2.26,2,69,0,0,0,1,1
1649,63,27,36,92607,2,1.28,1,279,0,0,0,1,0
1650,30,34,187,98590,1,0.88,2,26,0,0,0,1,1
1651,33,4,160,92630,4,6.94,3,130,0,0,1,1,1
1652,44,33,199,97660,2,0.87,1,276,0,0,0,1,0
1653,46,33,77,99861,3,1.17,1,294,0,0,0,1,1
1654,63,12,184,90238,1,2.29,1,287,0,0,0,1,1
1655,39,38,98,93536,1,7.16,1,253,1,0,1,0,0
1656,34,13,80,93861,4,3.0,3,84,0,0,0,1,1
1657,54,10,132,99338,4,1.94,1,8,0,0,0,0,1
1658,37,37,140,99749,3,5.87,3,49,0,0,0,1,1
1659,38,3,53,98491,1,2.89,1,0,0,0,0,1,0
1660,44,32,89,97899,3,3.0,1,3,0,0,0,0,0
1661,50,6,36,97145,3,6.04,2,3,0,0,0,1,1
1662,42,7,39,95861,1,2.39,2,89,0,0,1,0,0
1663,55,36,78,90248,3,7.23,3,161,0,0,0,1,0
1664,32,9,88,94323,3,4.71,2,154,0,0,0,1,1
1665,62,14,180,97101,4,4.53,1,14,0,0,0,1,1
1666,54,37,121,92860,4,2.49,3,31,0,0,0,1,1
1667,55,14,139,90723,3,6.76,2,62,0,0,0,1,1
1668,24,4,164,90569,1,4.8,1,107,0,0,0,1,0
1669,55,28,76,98411,4,1.67,2,13,0,0,0,1,1
1670,55,18,102,99586,3,2.05,2,22,0,0,0,1,1
1671,63,9,148,92834,2,4.01,2,110,0,0,0,1,0
1672,35,11,32,97928,2,6.35,2,159,0,0,0,1,0
1673,52,3,174,96671,3,7.54,1,40,0,0,0,1,1
1674,55,30,25,92122,2,5.48,2,281,0,0,0,1,1
1675,35,17,116,94000,4,4.3,3,143,0,1,0,1,1
1676,48,15,113,93089,1,2.38,3,287,0,0,0,0,1
1677,44,39,129,97165,3,5.55,2,152,0,0,0,1,1
1678,61,35,170,97210,4,7.87,3,81,0,1,0,1,0
1679,24,24,157,90049,1,4.07,2,225,0,0,1,1,1
1680,60,22,70,90514,2,1.72,1,151,0,0,0,1,0
1681,61,11,166,94671,2,1.28,1,258,0,0,0,1,1
1682,48,33,70,97749,2,2.52,3,78,0,0,0,1,0
1683,37,35,106,91165,2,4.77,3,194,0,0,0,1,1
1684,56,36,87,90414,4,7.6,2,222,0,0,0,1,1
1685,64,2,103,91104,4,2.74,2,265,0,0,0,1,1
1686,62,8,61,94858,1,2.79,2,229,0,0,0,1,1
1687,33,17,76,93356,3,4.11,1,149,0,0,0,0,1
1688,25,34,185,92416,1,7.39,2,135,0,0,0,0,0
1689,28,33,81,95611,3,3.64,1,122,1,0,0,1,1
1690,31,13,26,95465,2,2.17,3,109,0,1,0,1,0
1691,28,3,131,98395,2,1.72,1,142,1,0,0,1,0
1692,31,28,197,97192,2,3.93,3,69,0,0,0,1,0
1693,61,14,199,95672,2,6.51,1,53,0,0,0,1,1
1694,53,27,45,98260,4,2.69,1,39,1,0,0,1,1
1695,54,15,173,98707,1,4.34,2,196,1,0,0,0,1
1696,63,11,38,93563,3,5.02,3,26,0,0,0,1,1
1697,34,4,28,96383,3,3.88,1,298,0,0,0,1,1
1698,30,33,80,99656,4,1.94,1,179,0,1,0,1,1
1699,30,0,39,99844,2,7.41,3,45,0,0,0,1,0
1700,50,38,125,98898,1,4.74,1,141,0,0,0,1,1
1701,42,31,69,99817,2,5.97,3,97,0,0,0,1,1
1702,29,25,100,96833,4,5.27,3,125,0,1,0,1,0
1703,33,16,169,94752,3,7.99,3,57,0,0,0,0,1
1704,42,26,160,98123,4,3.92,1,176,1,1,0,1,0
1705,38,23,159,93785,3,3.69,1,206,0,0,0,1,1
1706,26,34,29,99537,1,3.2,2,284,0,0,0,1,1
1707,28,38,84,98535,3,3.21,3,153,0,0,0,1,1
1708,44,25,177,98727,1,2.57,1,26,0,0,0,1,0
1709,48,37,27,98546,2,7.85,1,162,0,0,0,1,1
1710,25,22,168,95023,2,7.03,3,249,0,0,0,1,0
1711,63,21,41,90982,4,2.88,3,187,0,0,0,1,0
1712,64,3,37,91345,1,2.79,3,89,0,0,0,1,1
1713,36,8,195,95691,2,1.28,2,130,0,1,1,1,1
1714,33,3,191,96002,1,7.08,2,297,0,0,0,1,0
1715,40,6,28,90526,2,3.29,2,12,0,0,0,1,0
1716,34,22,73,96647,2,4.79,3,28,0,0,0,1,1
1717,45,1,45,97252,3,7.25,1,264,0,0,0,1,1
1718,34,23,113,90930,4,3.56,3,31,0,0,0,1,1
1719,35,39,119,92282,3,6.55,1,149,0,0,0,1,0
1720,47,30,45,91946,1,3.73,2,85,0,0,0,1,1
1721,41,30,53,93360,2,5.76,2,57,1,1,0,1,1
1722,58,39,27,99785,4,3.73,2,56,0,1,0,1,1
1723,30,33,157,98112,2,3.45,1,24,0,0,0,1,0
1724,51,23,67,92925,2,7.93,1,189,0,0,0,1,1
1725,54,25,126,93625,3,5.09,3,75,1,0,0,0,1
1726,40,15,73,95469,1,3.26,3,224,0,0,0,1,0
1727,28,12,187,91223,4,2.43,3,182,0,0,0,1,0
1728,40,14,138,97110,4,0.8,2,153,0,0,0,1,1
1729,41,26,162,99157,4,5.8,3,268,0,0,1,1,1
1730,44,3,100,94992,1,3.29,2,277,0,0,0,1,1
1731,59,15,165,98814,4,6.66,1,22,0,0,0,1,1
1732,54,29,115,94787,1,3.23,2,13,0,0,0,1,1
1733,63,29,121,96818,4,3.3,2,93,0,0,0,0,1
1734,25,35,170,94726,2,6.34,2,51,0,1,0,0,1
1735,50,2,81,92372,1,4.17,1,40,0,0,0,1,1
1736,32,21,65,93299,3,7.14,1,163,0,0,0,1,0
1737,57,21,106,99360,4,4.93,3,5,0,0,0,1,1
1738,51,11,118,96451,3,2.3,3,137,0,0,0,1,1
1739,37,20,58,98583,1,4.76,3,98,0,0,0,1,1
1740,55,3,162,93809,2,0.53,1,223,0,0,0,1,1
1741,29,30,72,92407,3,2.84,1,29,1,0,0,0,1
1742,34,30,99,94864,3,2.06,1,224,0,0,0,1,1
1743,52,22,35,95027,2,5.41,1,260,0,0,0,0,1
1744,43,19,123,94260,2,1.52,1,246,0,0,0,1,1
1745,53,14,89,94828,1,2.68,2,78,0,0,0,1,0
1746,46,22,160,98772,4,2.98,3,184,0,0,0,0,1
1747,42,27,127,99012,3,0.52,2,298,0,0,0,1,1
1748,59,15,66,99439,3,0.85,3,179,0,0,0,1,1
1749,26,36,28,98315,1,2.83,2,76,0,0,0,1,1
1750,50,20,53,91874,4,2.17,1,261,1,0,1,1,0
1751,42,14,176,98715,1,1.38,3,228,0,1,1,1,1
1752,46,16,184,93123,3,1.66,2,1,0,0,0,1,1
1753,54,36,190,94224,3,6.77,3,16,0,0,0,1,0
1754,63,12,105,95254,2,5.62,1,11,1,1,0,1,0
1755,58,18,134,93198,2,4.13,1,181,0,0,0,1,1
1756,56,29,83,97082,4,7.32,3,6,0,0,0,1,1
1757,58,17,171,91210,3,0.72,3,245,0,0,0,1,1
1758,24,13,53,99218,3,3.09,1,156,0,0,0,1,0
1759,37,35,195,95404,2,6.68,1,173,0,1,0,1,1
1760,56,35,31,94117,1,5.21,1,180,0,0,0,1,1
1761,58,19,170,95429,1,7.86,2,280,0,0,0,1,1
1762,28,18,116,98689,3,7.58,3,236,0,0,0,0,1
1763,61,6,140,99885,3,1.77,1,156,0,0,0,1,1
1764,64,3,160,94758,4,7.79,3,250,0,1,0,1,0
1765,34,33,106,98182,4,7.59,2,220,0,0,0,0,1
1766,25,1,121,98916,2,3.3,2,222,0,0,0,0,1
1767,40,4,115,90375,3,7.87,1,210,0,0,0,1,0
1768,62,9,192,97413,1,0.77,3,133,0,0,0,1,1
1769,43,31,133,94398,4,5.46,2,258,0,0,0,1,1
1770,37,12,66,93859,2,2.5,3,34,0,0,0,1,1
1771,55,38,77,91686,2,1.47,3,182,0,0,0,0,1
1772,57,4,152,95012,1,4.83,1,160,1,0,0,1,0
1773,48,9,140,90256,4,2.8,2,92,0,0,0,0,1
1774,30,9,137,93600,1,5.5,2,196,0,0,0,1,0
1775,58,37,24,90050,2,4.55,2,205,0,0,0,1,1
1776,52,26,115,96590,3,3.44,3,17,0,0,0,1,0
1777,45,20,40,97437,1,1.86,2,233,0,0,0,1,1
1778,64,7,171,90594,2,5.01,2,65,0,0,0,1,0
1779,36,0,147,94731,3,6.72,3,243,0,0,0,1,0
1780,36,27,143,93873,3,5.0,2,275,0,0,0,1,1
1781,24,38,165,99264,4,5.08,2,198,0,0,0,1,0
1782,59,13,40,95748,4,4.34,3,17,1,0,0,0,1
1783,27,20,73,95237,2,3.41,2,71,0,0,0,1,0
1784,60,29,157,91476,1,3.93,1,154,0,1,0,0,0
1785,63,20,171,94870,3,7.92,3,169,0,0,0,1,1
1786,36,8,123,98032,4,6.12,2,281,0,0,0,0,1
1787,61,16,130,93020,4,3.73,1,150,0,0,1,1,1
1788,47,4,135,96066,1,3.93,3,260,0,0,0,0,1
1789,42,30,76,98053,4,4.25,2,79,1,1,0,1,1
1790,24,39,147,99856,2,5.44,3,105,0,0,0,1,1
1791,61,37,170,99587,1,3.99,1,10,0,0,1,1,1
1792,28,18,169,98066,3,5.65,3,207,0,1,0,1,1
1793,39,35,181,98167,2,2.97,2,129,0,0,0,1,1
1794,47,32,139,94780,3,3.58,1,170,0,0,0,0,0
1795,50,12,89,94045,3,6.98,3,32,0,0,0,1,1
1796,24,13,175,92233,4,2.97,2,23,0,0,0,0,1
1797,57,32,114,98117,2,7.73,2,196,0,0,0,1,1
1798,59,28,118,96359,2,1.79,1,45,0,0,0,1,0
1799,27,35,186,94197,1,2.31,1,273,0,0,0,1,1
1800,23,9,61,99498,2,3.98,3,230,0,0,0,1,0
1801,62,30,170,99829,1,6.48,2,132,1,0,0,0,1
1802,34,5,89,99332,2,5.99,1,263,0,0,0,1,0
1803,58,0,21,90615,3,1.81,2,84,0,0,1,1,1
1804,45,6,171,91566,1,2.28,3,4,0,0,0,1,1
1805,53,26,164,99168,2,4.81,1,268,0,0,0,1,1
1806,33,20,128,99508,1,2.71,3,220,0,0,0,1,0
1807,32,27,84,92339,4,3.67,3,193,0,0,0,1,1
1808,25,15,89,98109,4,4.15,1,68,0,0,0,1,0
1809,36,22,88,97374,1,4.96,3,287,0,0,0,0,1
1810,38,19,140,96707,1,2.38,2,175,0,0,0,1,1
1811,32,37,128,90378,3,1.72,1,238,1,0,0,1,0
1812,51,24,79,93465,2,3.49,2,178,0,1,0,1,1
1813,32,27,197,96005,4,1.12,3,255,0,0,0,1,1
1814,34,4,112,92271,4,4.45,1,210,0,0,0,0,1
1815,52,20,31,99238,2,6.8,2,226,0,0,1,1,1
1816,63,17,122,91007,4,1.39,2,71,0,0,0,1,0
1817,23,5,194,96800,4,1.35,2,64,0,0,0,1,0
1818,27,28,131,90109,1,1.1,2,165,0,1,0,1,1
1819,42,18,84,92771,4,6.86,2,213,0,0,0,1,1
1820,30,32,174,93883,4,1.11,3,16,1,0,0,1,1
1821,34,0,67,92600,4,7.88,3,172,0,0,0,0,0
1822,23,2,107,95518,2,3.19,3,128,0,0,0,1,1
1823,42,20,81,93243,3,2.97,3,2,0,1,0,1,1
1824,50,34,63,91005,1,1.19,3,247,0,0,0,1,1
1825,59,39,166,90305,3,4.89,3,69,0,0,0,1,1
1826,59,2,155,95701,4,4.89,3,51,0,0,1,1,0
1827,34,24,74,90958,4,4.2,2,258,0,0,0,1,1
1828,59,37,127,99145,4,2.83,3,238,0,0,0,1,1
1829,50,19,66,95270,3,3.26,2,93,0,0,0,1,1
1830,37,33,21,97595,2,2.9,1,46,0,0,0,1,0
1831,28,20,132,93538,2,3.7,3,74,0,0,0,1,0
1832,42,22,186,97020,1,3.06,2,90,0,0,0,1,1
1833,36,5,192,91630,3,5.57,1,85,0,0,0,1,0
1834,24,12,179,99983,2,2.72,1,5,1,0,0,0,1
1835,31,22,185,92603,1,3.13,2,229,0,0,0,1,1
1836,59,8,30,98258,4,3.77,2,42,0,0,0,1,0
1837,42,16,157,99026,4,0.53,2,197,1,1,0,1,1
1838,48,1,131,90205,1,4.19,3,181,0,0,0,0,1
1839,51,18,109,99906,2,2.42,1,168,0,0,0,1,1
1840,23,18,74,99724,3,0.92,3,202,0,1,0,1,0
1841,57,6,167,95691,1,7.33,3,193,1,0,0,1,0
1842,28,19,36,96141,2,2.92,3,30,0,0,0,1,1
1843,59,8,87,93145,1,3.7,1,101,0,0,0,1,1
1844,27,16,152,93120,2,6.71,1,63,0,0,0,1,1
1845,55,26,170,96728,4,1.75,1,90,0,0,0,1,1
1846,36,1,193,98899,1,6.88,2,249,0,0,0,0,0
1847,34,35,71,96030,3,2.31,3,182,0,0,0,1,1
1848,64,18,157,90178,1,4.92,2,279,0,0,0,0,1
1849,42,16,193,95167,4,5.64,2,204,0,0,0,1,1
1850,46,4,175,90112,4,7.29,3,88,0,0,0,1,0
1851,56,38,116,98948,2,5.06,1,292,0,0,0,0,0
1852,47,17,190,99088,4,3.9,3,284,0,0,0,1,1
1853,51,6,173,98350,2,4.79,2,158,0,0,0,1,1
1854,61,16,67,98977,4,2.02,1,129,0,0,0,1,1
1855,53,38,48,91803,2,5.67,1,247,0,0,0,1,1
1856,45,35,46,92298,3,1.9,2,139,0,0,0,1,1
1857,60,39,165,91542,2,4.68,1,188,1,0,0,1,1
1858,42,3,123,97259,2,5.36,1,90,0,0,0,0,0
1859,45,37,79,92154,3,7.24,3,55,0,0,0,1,1
1860,38,24,125,98766,2,3.88,3,225,0,0,0,1,1
1861,64,4,88,91381,2,6.31,2,164,0,0,0,1,1
1862,30,29,133,95902,3,1.76,2,35,0,0,0,1,1
1863,43,11,40,91222,4,1.67,2,28,0,0,0,1,1
1864,23,3,171,91501,1,4.44,1,79,0,0,0,1,1
1865,30,23,121,99050,2,4.97,2,168,0,0,0,1,1
1866,51,28,150,93574,4,5.24,3,32,0,0,0,1,1
1867,54,8,114,93729,1,6.09,1,92,0,0,0,0,0
1868,60,3,124,97740,3,2.71,2,111,0,0,0,1,1
1869,27,23,144,93191,2,5.17,1,208,1,0,0,1,0
1870,44,13,21,99788,2,1.91,1,193,0,0,0,1,0
1871,56,4,85,97476,3,2.14,1,263,0,0,0,1,0
1872,23,17,132,91561,2,1.0,2,246,0,0,0,1,1
1873,48,18,189,92522,1,6.1,1,117,0,0,0,1,0
1874,32,11,181,92391,1,4.3,1,227,0,0,0,1,1
1875,52,17,61,92675,3,2.29,1,8,0,0,0,1,1
1876,40,16,39,92183,2,4.67,3,198,1,0,0,1,1
1877,39,29,116,98468,4,3.16,2,276,0,1,0,0,0
1878,48,23,87,98066,2,6.78,3,128,1,0,0,1,1
1879,30,10,192,92078,3,4.46,1,61,0,0,0,1,0
1880,62,34,94,94342,4,0.72,1,1,0,0,1,1,1
1881,34,22,144,91120,1,7.89,3,171,0,0,0,1,0
1882,49,16,189,95419,1,1.06,1,244,0,0,0,1,0
1883,30,0,66,93370,4,5.72,3,87,0,0,0,1,0
1884,47,14,24,91908,4,3.78,1,82,0,0,0,0,1
1885,26,31,68,93520,3,2.37,1,4,0,0,0,1,1
1886,55,8,143,94307,2,5.57,1,38,0,0,0,1,0
1887,23,14,56,94496,1,1.44,1,74,0,0,0,0,1
1888,41,27,181,94750,2,6.94,2,100,0,0,0,1,0
1889,53,23,165,90497,1,2.38,2,140,0,0,1,1,1
1890,38,34,38,96991,2,3.21,2,92,0,0,0,1,1
1891,36,21,59,93587,1,5.24,3,118,0,0,0,1,1
1892,27,26,36,92413,2,0.51,3,287,0,0,0,1,1
1893,63,18,118,93800,3,4.05,3,108,0,0,0,1,1
1894,48,11,112,98654,1,7.21,3,42,0,0,0,1,1
1895,50,19,61,96171,3,5.6,2,135,0,0,0,1,1
1896,24,0,142,93457,1,3.41,3,216,0,0,0,0,1
1897,28,20,126,98464,1,5.45,3,155,0,0,0,1,1
1898,31,0,91,96969,1,7.52,3,38,1,0,0,1,1
1899,55,9,84,91150,2,1.91,1,281,0,0,0,1,1
1900,63,31,128,97454,1,4.49,3,25,1,0,0,1,1
1901,47,38,72,95207,3,2.26,1,31,0,0,0,1,1
1902,35,21,154,90018,2,6.91,3,45,0,0,0,1,1
1903,31,17,152,99808,2,5.91,3,155,0,0,0,1,1
1904,35,31,43,93178,1,6.51,1,243,0,0,0,0,1
1905,53,26,47,95577,4,7.57,3,34,0,0,0,1,0
1906,63,27,81,94081,2,2.24,1,277,0,0,0,1,1
1907,33,17,36,96454,1,0.87,3,241,1,0,0,1,1
1908,26,38,39,98603,3,2.68,3,258,0,0,1,1,1
1909,56,28,22,98933,4,3.49,1,45,0,0,0,1,1
1910,60,17,184,92671,2,5.19,2,236,0,0,0,0,1
1911,26,7,162,96387,4,6.48,1,7,0,0,0,1,1
1912,60,30,70,96833,2,3.12,2,259,0,0,0,1,0
1913,41,33,195,92624,4,4.05,1,270,0,0,0,1,1
1914,28,6,155,95499,4,6.39,2,43,0,0,0,1,1
1915,56,35,160,90514,3,2.19,3,237,0,0,0,1,1
1916,40,17,195,90206,4,2.13,2,166,0,0,1,1,1
1917,35,37,22,90947,3,4.92,3,75,0,0,0,0,0
1918,63,8,92,91828,1,3.77,1,156,0,1,0,1,1
1919,45,8,178,96861,2,7.62,2,200,0,0,1,1,1
1920,41,7,124,96094,3,3.18,3,233,0,0,0,1,0
1921,33,34,137,96345,2,6.2,1,231,1,0,1,1,1
1922,23,17,173,92167,3,4.87,2,211,0,0,0,1,1
1923,46,4,53,97979,2,0.91,3,153,0,1,0,0,1
1924,29,13,156,95926,3,1.13,2,212,0,0,0,1,1
1925,47,27,81,96532,2,2.02,2,86,0,0,0,1,1
1926,43,29,139,95656,1,1.57,3,17,0,0,0,0,1
1927,37,3,134,95943,2,2.97,3,190,1,0,0,1,1
1928,23,38,32,99848,1,4.84,1,53,0,0,0,1,1
1929,34,19,88,98793,1,5.02,3,215,0,0,0,0,1
1930,29,24,188,95439,1,4.91,3,41,0,0,0,1,0
1931,37,27,96,98903,4,1.38,2,229,0,1,0,1,1
1932,43,11,20,91203,2,5.0,3,229,0,0,0,0,0
1933,41,1,108,97000,4,3.57,2,181,0,0,0,1,1
1934,51,13,66,99583,4,7.27,2,140,0,0,0,1,1
1935,47,21,23,96639,2,7.34,3,287,0,0,0,1,0
1936,55,30,199,97689,1,6.26,3,81,0,0,0,1,1
1937,54,22,29,97513,4,5.77,3,166,1,0,0,1,1
1938,57,19,47,96626,4,1.36,3,53,0,0,0,1,0
1939,60,37,140,97386,3,1.14,1,72,0,0,0,1,1
1940,48,3,145,93131,2,6.81,2,212,0,0,0,1,0
1941,33,14,153,97134,4,3.7,1,170,0,0,0,1,1
1942,57,23,174,93730,2,3.89,1,269,0,0,0,0,0
1943,30,24,159,92666,2,6.86,2,218,0,1,0,1,0
1944,36,0,81,90549,4,5.16,1,135,0,0,0,1,1
1945,32,6,199,94741,2,1.85,3,34,1,0,0,0,0
1946,24,30,195,91244,1,2.08,3,145,0,0,0,1,1
1947,31,11,86,94012,4,0.55,3,182,0,1,0,0,1
1948,25,4,193,99037,4,5.83,3,77,0,0,0,1,0
1949,43,37,93,96196,4,4.14,2,252,0,0,0,0,1
1950,48,11,114,94545,3,7.62,3,235,0,0,0,0,0
1951,30,38,162,96205,3,5.86,2,76,0,0,0,1,1
1952,24,17,55,97190,3,1.27,2,72,0,1,0,1,1
1953,28,1,161,98235,3,1.71,2,26,0,0,0,0,1
1954,50,9,131,90658,4,4.26,2,37,0,0,0,1,1
1955,51,14,150,96995,1,7.44,1,253,0,0,0,0,1
1956,48,29,132,95776,2,2.35,1,85,0,0,0,1,1
1957,47,16,129,95293,2,6.69,3,30,0,0,0,1,1
1958,34,3,133,91691,4,2.84,2,204,0,0,0,1,1
1959,27,6,86,99557,1,2.52,3,192,0,0,0,1,1
1960,56,30,145,97735,2,7.26,3,229,0,0,0,1,1
1961,59,38,105,93130,1,0.85,3,180,0,0,0,0,1
1962,37,33,38,97044,4,5.46,3,244,0,0,0,1,0
1963,58,5,88,94533,3,0.82,2,39,0,0,0,0,0
1964,37,37,29,95547,1,6.51,2,156,1,0,0,0,1
1965,45,33,180,90967,2,6.72,1,167,0,0,0,1,1
1966,28,14,160,91404,2,7.2,2,157,0,0,0,1,1
1967,43,13,147,98677,2,1.9,2,129,0,0,0,0,1
1968,45,5,118,99947,3,1.43,3,81,0,0,0,1,0
1969,38,36,198,93630,1,4.28,2,155,0,0,0,1,0
1970,37,31,51,92968,1,2.54,3,174,0,0,0,1,1
1971,47,2,131,97269,2,5.05,2,287,0,0,0,0,1
1972,58,2,43,91579,1,4.35,1,87,0,0,0,1,0
1973,33,21,54,95992,2,1.59,3,101,0,0,0,1,1
1974,37,21,102,90050,1,6.04,2,247,1,0,0,1,1
1975,26,9,89,96452,3,6.53,2,205,0,0,0,0,1
1976,43,2,187,95153,3,7.72,3,88,0,0,0,1,0
1977,35,11,128,99851,4,3.47,1,287,0,0,1,1,1
1978,44,28,191,96023,4,3.03,1,95,0,0,0,1,1
1979,41,16,118,94300,4,1.94,2,158,0,0,0,1,1
1980,56,6,52,92787,1,1.86,2,113,0,0,0,1,0
1981,36,12,75,92155,3,2.91,2,23,0,0,0,0,1
1982,26,1,183,97019,3,7.86,3,162,0,0,0,0,0
1983,49,3,166,95360,3,1.19,3,285,0,1,1,1,1
1984,51,9,190,94230,2,2.45,3,54,0,0,0,1,1
1985,50,38,31,99806,1,1.14,2,63,0,0,0,1,1
1986,57,23,30,97607,1,2.55,1,32,0,0,1,1,1
1987,30,16,89,98598,4,1.19,3,45,0,0,0,1,1
1988,38,5,159,94197,2,4.31,1,218,0,0,0,1,1
1989,64,18,60,99576,2,3.79,2,288,0,0,0,1,0
1990,58,4,172,95412,3,1.81,3,195,0,0,0,0,0
1991,52,31,125,94499,4,1.81,3,252,0,0,0,1,0
1992,40,9,22,94909,1,5.2,3,285,0,1,0,1,0
1993,24,8,22,97169,2,3.4,2,235,0,0,0,0,1
1994,35,26,103,99821,3,0.92,2,78,0,0,0,1,1
1995,26,12,175,93262,1,7.4,2,91,1,0,0,1,1
1996,48,18,170,99218,3,3.54,1,95,0,0,0,1,1
1997,47,20,195,92989,1,4.93,1,227,0,1,0,1,1
1998,52,23,189,97654,3,7.14,3,285,0,0,0,1,1
1999,33,37,126,92224,1,3.52,3,234,0,0,0,1,1
2000,29,3,187,95376,4,6.65,2,101,0,0,0,0,1
2001,53,23,153,92920,1,7.36,2,251,0,0,0,1,1
2002,32,34,39,97701,1,1.81,2,139,0,0,0,0,1
2003,61,2,158,96541,1,7.19,3,142,0,0,0,0,1
2004,35,3,115,95615,3,1.4,2,239,0,0,0,1,1
2005,53,36,143,94315,2,2.56,1,265,0,1,0,1,1
2006,29,39,174,96100,1,6.56,1,60,0,0,0,1,1
2007,64,34,40,92783,1,7.26,3,22,0,0,0,1,1
2008,64,30,133,99605,4,5.63,3,10,0,1,0,1,1
2009,58,24,32,92808,1,1.29,1,15,0,0,1,1,1
2010,42,39,105,93331,4,4.42,2,48,0,1,0,1,1
2011,26,12,54,92178,1,4.79,3,169,0,0,0,1,1
2012,29,3,66,90797,3,2.61,3,118,0,0,0,1,1
2013,23,13,175,92846,2,7.93,3,41,0,0,0,1,0
2014,64,12,168,90929,2,3.02,1,9,0,0,0,1,1
2015,35,26,165,94818,2,2.08,3,48,0,0,0,1,1
2016,44,5,178,93091,3,1.33,1,264,0,0,0,0,1
2017,43,16,144,92262,4,3.34,1,206,1,0,0,0,1
2018,44,35,129,99525,2,5.69,2,166,0,0,0,1,1
2019,50,39,56,99466,3,2.24,2,1,0,1,1,0,1
2020,31,34,40,97549,3,6.27,2,67,0,0,0,1,0
2021,48,16,33,93480,1,1.52,3,209,1,1,0,1,0
2022,31,1,110,93342,4,3.8,1,138,0,0,0,0,0
2023,37,12,79,96053,3,5.77,3,36,0,0,0,0,0
2024,32,1,143,97574,4,1.51,1,217,1,0,0,1,0
2025,46,27,42,97859,2,4.98,3,277,0,1,0,1,1
2026,64,25,130,99409,2,6.49,1,179,0,0,0,1,0
2027,30,21,143,99656,2,4.97,2,4,0,0,0,1,1
2028,46,2,176,94174,1,4.34,2,129,0,0,0,1,1
2029,38,34,194,97147,1,6.79,3,132,0,0,0,0,1
2030,48,11,49,94770,4,7.89,1,98,0,0,0,1,1
2031,49,23,134,95833,4,1.86,2,159,0,1,0,1,0
2032,59,4,109,98205,1,5.69,1,235,1,1,0,1,1
2033,26,19,57,97002,3,1.1,3,146,0,0,0,1,0
2034,46,38,102,92293,4,0.82,2,114,0,0,0,1,1
2035,41,38,46,92045,4,2.61,3,3,0,0,0,0,1
2036,58,12,123,91037,2,7.78,3,86,0,0,0,1,1
2037,61,11,135,96242,4,4.64,1,45,0,0,0,1,1
2038,32,12,34,99651,4,2.51,3,82,0,0,0,1,1
2039,47,9,22,98448,3,1.49,3,153,1,0,0,1,0
2040,40,32,29,96162,4,7.4,1,281,0,0,0,0,0
2041,41,39,139,94073,3,3.22,1,287,1,1,0,0,1
2042,58,15,164,91283,2,2.8,3,110,1,0,0,1,1
2043,32,34,147,96732,1,6.93,2,116,1,0,0,1,0
2044,55,2,30,95945,2,5.03,2,96,0,0,0,1,1
2045,27,4,195,93487,3,1.76,1,281,0,1,0,1,1
2046,57,25,152,92184,3,3.66,3,188,0,0,0,1,0
2047,56,10,88,98550,4,7.46,2,87,0,0,1,1,1
2048,55,6,83,93187,4,7.26,1,86,0,0,0,1,1
2049,43,9,33,99417,1,1.03,1,25,1,0,0,1,0
2050,39,33,69,95495,3,2.51,1,30,0,0,0,1,0
2051,44,2,173,92297,3,1.66,3,125,0,1,0,1,1
2052,59,7,91,97097,2,4.5,1,197,0,0,0,1,1
2053,37,30,88,98469,1,6.12,2,30,0,0,0,1,0
